second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
1186.0,106,111,21,1.0,1.0,1.0,1.0,0.883056640625,1596,1.0,1.0,0,0,21,0,1
1187.0,106,111,6,0.24,0.24,0.02643088,0.02643088,0.033935546875,456,0.26086956,0.26086956,0,0,6,0,1
1187.0,11,46,11,0.44,0.76,0.6214109,0.9735691,0.7978515625,748,0.42791763,0.73913044,0,0,0,339,1
1187.0,27,46,8,0.32,0.76,0.35215822,0.9735691,0.4521484375,544,0.3112128,0.73913044,0,0,0,355,1
1188.0,27,46,8,0.53333336,1.0,0.94752604,1.0,0.8111572265625,544,0.53333336,1.0,0,0,0,363,1
1188.0,11,46,7,0.46666667,1.0,0.052473977,1.0,0.044921875,476,0.46666667,1.0,0,0,0,346,1
1189.0,11,46,8,0.53333336,1.0,0.9485152,1.0,0.77587890625,544,0.53333336,1.0,0,0,0,354,1
1189.0,27,46,7,0.46666667,1.0,0.051484853,1.0,0.0421142578125,476,0.46666667,1.0,0,0,0,370,1
1190.0,27,46,11,0.5,1.0,0.6491813,1.0,0.8082275390625,748,0.5,1.0,0,0,0,381,1
1190.0,11,46,11,0.5,1.0,0.3508187,1.0,0.436767578125,748,0.5,1.0,0,0,0,365,1
1191.0,27,46,6,0.4,1.0,0.44383487,1.0,0.39501953125,408,0.4,1.0,0,0,0,387,1
1191.0,11,46,4,0.26666668,1.0,0.023590729,1.0,0.02099609375,272,0.26666668,1.0,0,0,0,369,1
1191.0,35,46,5,0.33333334,1.0,0.5325744,1.0,0.4739990234375,340,0.33333334,1.0,0,0,0,374,1
1192.0,35,46,32,1.0,1.0,1.0,1.0,1.22998046875,2176,1.0,1.0,0,0,0,406,1
1193.0,35,46,4,0.1904762,1.0,0.026319474,1.0,0.02294921875,272,0.1904762,1.0,0,0,0,410,1
1193.0,27,46,17,0.8095238,1.0,0.97368056,1.0,0.8489990234375,1156,0.8095238,1.0,0,0,0,404,1
1194.0,27,46,8,0.53333336,1.0,0.49445164,1.0,0.4188232421875,544,0.53333336,1.0,0,0,0,412,1
1194.0,1,46,7,0.46666667,1.0,0.50554836,1.0,0.42822265625,476,0.46666667,1.0,0,0,0,466,1
1195.0,1,46,11,0.52380955,1.0,0.656334,1.0,0.8348388671875,748,0.52380955,1.0,0,0,0,477,1
1195.0,27,46,10,0.47619048,1.0,0.34366602,1.0,0.4371337890625,680,0.47619048,1.0,0,0,0,422,1
1196.0,27,46,6,0.4,1.0,0.4815517,1.0,0.403076171875,408,0.4,1.0,0,0,0,428,1
1196.0,1,46,9,0.6,1.0,0.5184483,1.0,0.4339599609375,612,0.6,1.0,0,0,0,486,1
1197.0,1,46,14,0.7,1.0,0.5353165,1.0,0.4459228515625,952,0.7,1.0,0,0,0,500,1
1197.0,40,46,6,0.3,1.0,0.46468347,1.0,0.3870849609375,408,0.3,1.0,0,0,0,211,1
1198.0,40,46,30,1.0,1.0,1.0,1.0,1.323974609375,2040,1.0,1.0,0,0,0,241,1
1199.0,40,46,5,0.3125,0.5,0.03753351,0.5141145,0.029052734375,340,0.2951389,0.4722222,0,0,0,246,1
1199.0,11,46,3,0.1875,0.5,0.47658098,0.5141145,0.368896484375,204,0.17708333,0.4722222,0,0,0,372,1
1199.0,106,111,8,0.5,0.5,0.4858855,0.4858855,0.3760986328125,608,0.5277778,0.5277778,0,0,8,0,1
1200.0,106,111,12,0.7058824,0.7058824,0.50616455,0.50616455,0.4610595703125,912,0.6413502,0.6413502,0,0,12,0,1
1200.0,111,89,5,0.29411766,0.29411766,0.49383542,0.49383542,0.4498291015625,510,0.3586498,0.3586498,5,0,0,0,1
1201.0,111,89,10,0.45454547,0.45454547,0.6088488,0.6088488,0.71728515625,1020,0.5279503,0.5279503,10,0,0,0,1
1201.0,106,111,12,0.54545456,0.54545456,0.3911512,0.3911512,0.4608154296875,912,0.47204968,0.47204968,0,0,12,0,1
1202.0,106,111,6,0.42857143,0.42857143,0.46027723,0.46027723,0.376953125,456,0.3897436,0.3897436,0,0,6,0,1
1202.0,111,89,5,0.35714287,0.35714287,0.5178119,0.5178119,0.424072265625,510,0.43589744,0.43589744,5,0,0,0,1
1202.0,1,46,3,0.21428572,0.21428572,0.021910867,0.021910867,0.0179443359375,204,0.17435898,0.17435898,0,0,0,503,1
1203.0,1,46,13,0.59090906,0.59090906,0.9586877,0.9586877,1.2520751953125,884,0.49056605,0.49056605,0,0,0,516,1
1203.0,111,89,9,0.4090909,0.4090909,0.041312274,0.041312274,0.053955078125,918,0.509434,0.509434,9,0,0,0,1
1204.0,111,89,1,0.05263158,0.05263158,0.0068598627,0.0068598627,0.0059814453125,102,0.07692308,0.07692308,1,0,0,0,1
1204.0,1,46,18,0.94736844,0.94736844,0.99314016,0.99314016,0.865966796875,1224,0.9230769,0.9230769,0,0,0,534,1
1205.0,1,46,7,0.36842105,1.0,0.04681546,1.0,0.0419921875,476,0.36842105,1.0,0,0,0,541,1
1205.0,40,46,12,0.6315789,1.0,0.95318455,1.0,0.85498046875,816,0.6315789,1.0,0,0,0,258,1
1206.0,40,46,27,1.0,1.0,1.0,1.0,1.300048828125,1836,1.0,1.0,0,0,0,285,1
1207.0,40,46,2,0.13333334,0.13333334,0.013366067,0.013366067,0.011962890625,136,0.10625,0.10625,0,0,0,287,1
1207.0,111,89,6,0.4,0.4,0.040234588,0.040234588,0.0360107421875,612,0.478125,0.478125,6,0,0,0,1
1207.0,106,111,7,0.46666667,0.46666667,0.94639933,0.94639933,0.8470458984375,532,0.415625,0.415625,0,0,7,0,1
1208.0,111,89,7,0.5,0.5,0.9507961,0.9507961,0.80908203125,714,0.5730337,0.5730337,7,0,0,0,1
1208.0,106,111,7,0.5,0.5,0.049203843,0.049203843,0.0418701171875,532,0.42696628,0.42696628,0,0,7,0,1
1209.0,106,111,8,0.5714286,0.5714286,0.055911224,0.055911224,0.0479736328125,608,0.49836066,0.49836066,0,0,8,0,1
1209.0,111,89,6,0.42857143,0.42857143,0.94408876,0.94408876,0.81005859375,612,0.50163937,0.50163937,6,0,0,0,1
1210.0,106,111,12,0.5714286,0.5714286,0.9549649,0.9549649,1.1622314453125,912,0.49836066,0.49836066,0,0,12,0,1
1210.0,111,89,9,0.42857143,0.42857143,0.045035105,0.045035105,0.0548095703125,918,0.50163937,0.50163937,9,0,0,0,1
1211.0,111,89,2,0.125,0.125,0.013960114,0.013960114,0.011962890625,204,0.17171717,0.17171717,2,0,0,0,1
1211.0,106,111,4,0.25,0.25,0.47962964,0.47962964,0.4110107421875,304,0.25589225,0.25589225,0,0,4,0,1
1211.0,1,46,10,0.625,0.625,0.50641024,0.50641024,0.4339599609375,680,0.57239056,0.57239056,0,0,0,551,1
1212.0,1,46,21,0.84,1.0,0.67907155,1.0,0.882080078125,1428,0.84,1.0,0,0,0,572,1
1212.0,27,46,4,0.16,1.0,0.32092848,1.0,0.4168701171875,272,0.16,1.0,0,0,0,432,1
1213.0,1,46,7,0.5,1.0,0.5566213,1.0,0.439208984375,476,0.5,1.0,0,0,0,579,1
1213.0,27,46,7,0.5,1.0,0.44337872,1.0,0.349853515625,476,0.5,1.0,0,0,0,439,1
1214.0,1,46,3,0.1764706,1.0,0.02041383,1.0,0.0179443359375,204,0.1764706,1.0,0,0,0,582,1
1214.0,27,46,14,0.8235294,1.0,0.9795862,1.0,0.861083984375,952,0.8235294,1.0,0,0,0,453,1
1215.0,27,46,29,1.0,1.0,1.0,1.0,1.3270263671875,1972,1.0,1.0,0,0,0,482,1
1216.0,27,46,10,0.6666667,0.6666667,0.96595156,0.96595156,0.8519287109375,680,0.5714286,0.5714286,0,0,0,492,1
1216.0,111,89,5,0.33333334,0.33333334,0.03404844,0.03404844,0.030029296875,510,0.42857143,0.42857143,5,0,0,0,1
1217.0,111,89,6,0.42857143,0.42857143,0.044611905,0.044611905,0.0361328125,612,0.5294118,0.5294118,6,0,0,0,1
1217.0,27,46,8,0.5714286,0.5714286,0.95538807,0.95538807,0.7738037109375,544,0.47058824,0.47058824,0,0,0,500,1
1218.0,111,89,9,0.47368422,0.47368422,0.058397047,0.058397047,0.0540771484375,918,0.5744681,0.5744681,9,0,0,0,1
1218.0,27,46,10,0.5263158,0.5263158,0.94160295,0.94160295,0.8719482421875,680,0.42553192,0.42553192,0,0,0,510,1
1219.0,111,89,8,0.44444445,0.44444445,0.6383789,0.6383789,0.7979736328125,816,0.54545456,0.54545456,8,0,0,0,1
1219.0,40,46,6,0.33333334,0.5555556,0.34248048,0.36162108,0.4281005859375,408,0.27272728,0.45454547,0,0,0,293,1
1219.0,11,46,4,0.22222222,0.5555556,0.019140625,0.36162108,0.02392578125,272,0.18181819,0.45454547,0,0,0,376,1
1220.0,111,89,2,0.14285715,0.14285715,0.015496521,0.015496521,0.011962890625,204,0.2,0.2,2,0,0,0,1
1220.0,11,46,6,0.42857143,0.85714287,0.49984187,0.9845035,0.3858642578125,408,0.4,0.8,0,0,0,382,1
1220.0,40,46,6,0.42857143,0.85714287,0.4846616,0.9845035,0.3741455078125,408,0.4,0.8,0,0,0,299,1
1221.0,11,46,10,0.5,1.0,0.65444493,1.0,0.8671875,680,0.5,1.0,0,0,0,392,1
1221.0,40,46,10,0.5,1.0,0.34555504,1.0,0.4578857421875,680,0.5,1.0,0,0,0,309,1
1222.0,11,46,7,0.53846157,1.0,0.48471904,1.0,0.360107421875,476,0.53846157,1.0,0,0,0,399,1
1222.0,40,46,6,0.46153846,1.0,0.51528096,1.0,0.3828125,408,0.46153846,1.0,0,0,0,315,1
1223.0,40,46,10,0.5263158,1.0,0.6521825,1.0,0.80615234375,680,0.5263158,1.0,0,0,0,325,1
1223.0,11,46,9,0.47368422,1.0,0.3478175,1.0,0.429931640625,612,0.47368422,1.0,0,0,0,408,1
1224.0,11,46,5,0.35714287,1.0,0.53410983,1.0,0.4310302734375,340,0.35714287,1.0,0,0,0,413,1
1224.0,40,46,9,0.64285713,1.0,0.46589017,1.0,0.3759765625,612,0.64285713,1.0,0,0,0,334,1
1225.0,40,46,11,0.73333335,0.73333335,0.5028405,0.5028405,0.4429931640625,748,0.7110266,0.7110266,0,0,0,345,1
1225.0,106,111,4,0.26666668,0.26666668,0.49715948,0.49715948,0.43798828125,304,0.2889734,0.2889734,0,0,4,0,1
1226.0,40,46,10,0.5263158,0.5263158,0.045587264,0.045587264,0.05908203125,680,0.49853373,0.49853373,0,0,0,355,1
1226.0,106,111,9,0.47368422,0.47368422,0.95441276,0.95441276,1.2369384765625,684,0.5014663,0.5014663,0,0,9,0,1
1227.0,40,46,7,0.53846157,0.53846157,0.95989704,0.95989704,0.8648681640625,476,0.5107296,0.5107296,0,0,0,362,1
1227.0,106,111,6,0.46153846,0.46153846,0.040102966,0.040102966,0.0361328125,456,0.4892704,0.4892704,0,0,6,0,1
1228.0,106,111,10,0.5882353,0.5882353,0.07697044,0.07697044,0.06103515625,760,0.61488676,0.61488676,0,0,10,0,1
1228.0,40,46,7,0.4117647,0.4117647,0.92302954,0.92302954,0.73193359375,476,0.38511327,0.38511327,0,0,0,369,1
1229.0,111,89,8,0.47058824,0.47058824,0.954174,0.954174,1.1259765625,816,0.544,0.544,8,0,0,0,1
1229.0,106,111,9,0.5294118,0.5294118,0.045826007,0.045826007,0.0540771484375,684,0.456,0.456,0,0,9,0,1
1230.0,111,89,17,0.9444444,0.9444444,0.580041,0.580041,0.5179443359375,1734,0.9470235,0.9470235,17,0,0,0,1
1230.0,65,117,1,0.055555556,0.055555556,0.41995898,0.41995898,0.375,97,0.052976515,0.052976515,1,0,0,0,1
1231.0,111,89,5,0.20833333,0.20833333,0.02419753,0.02419753,0.0299072265625,510,0.21674459,0.21674459,5,0,0,0,1
1231.0,65,117,19,0.7916667,0.7916667,0.9758025,0.9758025,1.2060546875,1843,0.7832554,0.7832554,19,0,0,0,1
1232.0,65,117,9,0.5294118,0.5294118,0.5486518,0.5486518,0.45703125,873,0.61609036,0.61609036,9,0,0,0,1
1232.0,1,46,6,0.3529412,0.47058824,0.43684056,0.4513482,0.3638916015625,408,0.28793225,0.38390967,0,0,0,588,1
1232.0,11,46,2,0.11764706,0.47058824,0.014507621,0.4513482,0.0120849609375,136,0.09597742,0.38390967,0,0,0,415,1
1233.0,11,46,10,0.5263158,1.0,0.6437002,1.0,0.739013671875,680,0.5263158,1.0,0,0,0,425,1
1233.0,1,46,9,0.47368422,1.0,0.35629985,1.0,0.4090576171875,612,0.47368422,1.0,0,0,0,597,1
1234.0,1,46,7,0.53846157,1.0,0.9527006,1.0,0.7449951171875,476,0.53846157,1.0,0,0,0,604,1
1234.0,11,46,6,0.46153846,1.0,0.047299407,1.0,0.0369873046875,408,0.46153846,1.0,0,0,0,431,1
1235.0,11,46,10,0.5263158,1.0,0.9399474,1.0,0.8731689453125,680,0.5263158,1.0,0,0,0,441,1
1235.0,1,46,9,0.47368422,1.0,0.060052563,1.0,0.0557861328125,612,0.47368422,1.0,0,0,0,613,1
1236.0,11,46,8,0.53333336,1.0,0.35980758,1.0,0.410888671875,544,0.53333336,1.0,0,0,0,449,1
1236.0,1,46,7,0.46666667,1.0,0.6401924,1.0,0.7310791015625,476,0.46666667,1.0,0,0,0,620,1
1237.0,1,46,6,0.3,0.6,0.041731726,0.48374733,0.035888671875,408,0.28651685,0.5730337,0,0,0,626,1
1237.0,11,46,6,0.3,0.6,0.44201562,0.48374733,0.380126953125,408,0.28651685,0.5730337,0,0,0,455,1
1237.0,65,104,8,0.4,0.4,0.51625264,0.51625264,0.4439697265625,608,0.42696628,0.42696628,0,0,8,0,1
1238.0,65,104,6,0.46153846,0.46153846,0.6381824,0.6381824,0.7320556640625,456,0.4892704,0.4892704,0,0,6,0,1
1238.0,1,46,7,0.53846157,0.53846157,0.3618176,0.3618176,0.4150390625,476,0.5107296,0.5107296,0,0,0,633,1
1239.0,65,104,6,0.5,0.5,0.04001628,0.04001628,0.0360107421875,456,0.5277778,0.5277778,0,0,6,0,1
1239.0,1,46,6,0.5,0.5,0.9599837,0.9599837,0.8638916015625,408,0.4722222,0.4722222,0,0,0,639,1
1240.0,65,104,9,0.47368422,0.47368422,0.045632467,0.045632467,0.0540771484375,684,0.5014663,0.5014663,0,0,9,0,1
1240.0,1,46,10,0.5263158,0.5263158,0.9543675,0.9543675,1.1309814453125,680,0.49853373,0.49853373,0,0,0,649,1
1241.0,65,104,6,0.5,0.5,0.04446119,0.04446119,0.0360107421875,456,0.5277778,0.5277778,0,0,6,0,1
1241.0,1,46,6,0.5,0.5,0.9555388,0.9555388,0.77392578125,408,0.4722222,0.4722222,0,0,0,655,1
1242.0,65,104,3,0.6363636,0.13636364,0.50375825,0.022248948,0.01806640625,228,0.66169155,0.14179105,0,0,3,0,1
1242.0,1,46,8,0.36363637,0.36363637,0.49624172,0.49624172,0.4029541015625,544,0.33830845,0.33830845,0,0,0,663,1
1242.0,65,75,11,0.6363636,0.5,0.50375825,0.48150933,0.3909912109375,836,0.66169155,0.5199005,0,0,11,0,1
1243.0,75,47,17,1.0,1.0,1.0,1.0,0.8759765625,1292,1.0,1.0,0,0,17,0,1
1244.0,75,47,21,0.95454544,0.95454544,0.9941328,0.9941328,0.8480224609375,1596,0.9399293,0.9399293,0,0,21,0,1
1244.0,111,89,1,0.045454547,0.045454547,0.005867201,0.005867201,0.0050048828125,102,0.06007067,0.06007067,1,0,0,0,1
1245.0,111,89,8,0.5,0.5,0.3774284,0.3774284,0.4600830078125,816,0.5730337,0.5730337,8,0,0,0,1
1245.0,65,104,8,0.5,0.5,0.6225716,0.6225716,0.7589111328125,608,0.42696628,0.42696628,0,0,8,0,1
1246.0,111,89,6,0.46153846,0.46153846,0.47787252,0.47787252,0.4310302734375,612,0.53496504,0.53496504,6,0,0,0,1
1246.0,65,104,7,0.53846157,0.53846157,0.5221275,0.5221275,0.470947265625,532,0.46503496,0.46503496,0,0,7,0,1
1247.0,65,104,11,0.57894737,0.57894737,0.3488675,0.3488675,0.4249267578125,836,0.50605327,0.50605327,0,0,11,0,1
1247.0,111,89,8,0.42105263,0.42105263,0.65113246,0.65113246,0.7930908203125,816,0.49394673,0.49394673,8,0,0,0,1
1248.0,111,89,6,0.46153846,0.46153846,0.04064093,0.04064093,0.0340576171875,612,0.53496504,0.53496504,6,0,0,0,1
1248.0,65,104,7,0.53846157,0.53846157,0.95935905,0.95935905,0.803955078125,532,0.46503496,0.46503496,0,0,7,0,1
1249.0,111,89,2,0.13333334,0.13333334,0.013502455,0.013502455,0.0120849609375,204,0.17114094,0.17114094,2,0,0,0,1
1249.0,65,104,5,0.33333334,0.33333334,0.50150025,0.50150025,0.4488525390625,380,0.31879196,0.31879196,0,0,5,0,1
1249.0,75,47,8,0.53333336,0.53333336,0.48499727,0.48499727,0.43408203125,608,0.5100671,0.5100671,0,0,8,0,1
1250.0,75,47,26,1.0,1.0,1.0,1.0,1.2640380859375,1976,1.0,1.0,0,0,26,0,1
1251.0,75,47,4,0.23529412,0.23529412,0.025470803,0.025470803,0.02294921875,304,0.25589225,0.25589225,0,0,4,0,1
1251.0,40,46,13,0.7647059,0.7647059,0.9745292,0.9745292,0.8780517578125,884,0.7441077,0.7441077,0,0,0,382,1
1252.0,40,46,16,1.0,1.0,1.0,1.0,0.837890625,1088,1.0,1.0,0,0,0,398,1
1253.0,40,46,12,0.46153846,0.46153846,0.3451237,0.3451237,0.412109375,816,0.43404254,0.43404254,0,0,0,410,1
1253.0,75,47,14,0.53846157,0.53846157,0.6548763,0.6548763,0.781982421875,1064,0.5659574,0.5659574,0,0,14,0,1
1254.0,75,47,17,1.0,1.0,1.0,1.0,0.783935546875,1292,1.0,1.0,0,0,17,0,1
1255.0,75,47,7,0.28,0.28,0.0321766,0.0321766,0.0419921875,532,0.28,0.28,0,0,7,0,1
1255.0,105,98,18,0.72,0.72,0.9678234,0.9678234,1.2630615234375,1368,0.72,0.72,0,0,18,0,1
1256.0,105,98,15,1.0,1.0,1.0,1.0,0.887939453125,1140,1.0,1.0,0,0,15,0,1
1257.0,105,98,5,0.33333334,0.33333334,0.03517068,0.03517068,0.029052734375,380,0.28148147,0.28148147,0,0,5,0,1
1257.0,115,117,10,0.6666667,0.6666667,0.9648293,0.9648293,0.7969970703125,970,0.7185185,0.7185185,10,0,0,0,1
1258.0,115,117,19,0.76,0.76,0.6890922,0.6890922,0.8089599609375,1843,0.8016529,0.8016529,19,0,0,0,1
1258.0,75,47,6,0.24,0.24,0.31090778,0.31090778,0.364990234375,456,0.1983471,0.1983471,0,0,6,0,1
1259.0,75,47,6,0.5,0.5,0.044472087,0.044472087,0.034912109375,456,0.5,0.5,0,0,6,0,1
1259.0,105,98,6,0.5,0.5,0.9555279,0.9555279,0.7501220703125,456,0.5,0.5,0,0,6,0,1
1260.0,75,47,9,0.5,0.5,0.0463583,0.0463583,0.054931640625,684,0.5,0.5,0,0,9,0,1
1260.0,105,98,9,0.5,0.5,0.9536417,0.9536417,1.1300048828125,684,0.5,0.5,0,0,9,0,1
1261.0,75,47,6,0.5,0.5,0.04361595,0.04361595,0.0369873046875,456,0.5,0.5,0,0,6,0,1
1261.0,105,98,6,0.5,0.5,0.95638406,0.95638406,0.81103515625,456,0.5,0.5,0,0,6,0,1
1262.0,75,47,9,0.5,0.5,0.041887794,0.041887794,0.053955078125,684,0.5,0.5,0,0,9,0,1
1262.0,105,98,9,0.5,0.5,0.9581122,0.9581122,1.234130859375,684,0.5,0.5,0,0,9,0,1
1263.0,75,47,2,0.15384616,0.15384616,0.014380044,0.014380044,0.011962890625,152,0.15384616,0.15384616,0,0,2,0,1
1263.0,105,98,11,0.84615386,0.84615386,0.98561996,0.98561996,0.8199462890625,836,0.84615386,0.84615386,0,0,11,0,1
1264.0,105,98,18,1.0,1.0,1.0,1.0,0.820068359375,1368,1.0,1.0,0,0,18,0,1
1265.0,105,98,17,0.8095238,0.8095238,0.7078864,0.7078864,0.8699951171875,1292,0.8095238,0.8095238,0,0,17,0,1
1265.0,75,47,4,0.1904762,0.1904762,0.29211363,0.29211363,0.3590087890625,304,0.1904762,0.1904762,0,0,4,0,1
1266.0,75,47,19,1.0,1.0,1.0,1.0,0.77294921875,1444,1.0,1.0,0,0,19,0,1
1267.0,75,47,16,0.8,0.8,0.65847594,0.65847594,0.8079833984375,1216,0.8,0.8,0,0,16,0,1
1267.0,105,98,4,0.2,0.2,0.34152406,0.34152406,0.4190673828125,304,0.2,0.2,0,0,4,0,1
1268.0,105,98,15,1.0,1.0,1.0,1.0,0.7958984375,1140,1.0,1.0,0,0,15,0,1
1269.0,105,98,19,1.0,0.8636364,1.0,0.6821136,0.884033203125,1444,1.0,0.8636364,0,0,19,0,1
1269.0,105,90,3,1.0,0.13636364,1.0,0.3178864,0.4119873046875,228,1.0,0.13636364,0,0,3,0,1
1270.0,105,90,16,1.0,1.0,1.0,1.0,0.9000244140625,1216,1.0,1.0,0,0,16,0,1
1271.0,105,90,14,1.0,1.0,1.0,1.0,0.885986328125,1064,1.0,1.0,0,0,14,0,1
1272.0,105,90,5,0.2173913,0.2173913,0.024898786,0.024898786,0.030029296875,380,0.17873941,0.17873941,0,0,5,0,1
1272.0,106,117,18,0.7826087,0.7826087,0.97510123,0.97510123,1.176025390625,1746,0.8212606,0.8212606,18,0,0,0,1
1273.0,106,117,11,0.6875,0.6875,0.58399767,0.58399767,0.48291015625,1067,0.7373877,0.7373877,11,0,0,0,1
1273.0,105,90,5,0.3125,0.3125,0.41600236,0.41600236,0.343994140625,380,0.2626123,0.2626123,0,0,5,0,1
1274.0,105,90,20,1.0,1.0,1.0,1.0,0.864013671875,1520,1.0,1.0,0,0,20,0,1
1275.0,105,90,13,1.0,0.7222222,1.0,0.6560313,0.778076171875,988,1.0,0.7222222,0,0,13,0,1
1275.0,105,98,5,1.0,0.2777778,1.0,0.34396872,0.407958984375,380,1.0,0.2777778,0,0,5,0,1
1276.0,105,98,15,1.0,1.0,1.0,1.0,0.85302734375,1140,1.0,1.0,0,0,15,0,1
1277.0,105,98,18,1.0,0.75,1.0,0.69629174,0.83203125,1368,1.0,0.70153844,0,0,18,0,1
1277.0,105,117,6,1.0,0.25,1.0,0.30370826,0.3629150390625,582,1.0,0.29846153,6,0,0,0,1
1278.0,105,117,16,1.0,1.0,1.0,1.0,0.89306640625,1552,1.0,1.0,16,0,0,0,1
1279.0,105,117,7,1.0,0.3181818,1.0,0.3389416,0.4229736328125,679,1.0,0.37328202,7,0,0,0,1
1279.0,105,90,15,1.0,0.6818182,1.0,0.6610584,0.824951171875,1140,1.0,0.626718,0,0,15,0,1
1280.0,105,90,15,1.0,1.0,1.0,1.0,0.927001953125,1140,1.0,1.0,0,0,15,0,1
1281.0,105,90,10,0.7692308,0.7692308,0.5693463,0.5693463,0.4720458984375,760,0.78838176,0.78838176,0,0,10,0,1
1281.0,28,46,3,0.23076923,0.23076923,0.43065372,0.43065372,0.3570556640625,204,0.21161826,0.21161826,0,0,0,208,1
1282.0,105,90,7,0.46666667,0.46666667,0.49937072,0.49937072,0.4359130859375,532,0.4944238,0.4944238,0,0,7,0,1
1282.0,28,46,8,0.53333336,0.53333336,0.5006293,0.5006293,0.43701171875,544,0.5055762,0.5055762,0,0,0,216,1
1283.0,28,46,7,0.5,0.5,0.34397128,0.34397128,0.4210205078125,476,0.4722222,0.4722222,0,0,0,223,1
1283.0,105,90,7,0.5,0.5,0.65602875,0.65602875,0.802978515625,532,0.5277778,0.5277778,0,0,7,0,1
1284.0,28,46,6,0.54545456,0.54545456,0.51252484,0.51252484,0.4720458984375,408,0.5177665,0.5177665,0,0,0,229,1
1284.0,105,90,5,0.45454547,0.45454547,0.48747516,0.48747516,0.448974609375,380,0.4822335,0.4822335,0,0,5,0,1
1285.0,28,46,8,0.5,0.5,0.31859267,0.31859267,0.400146484375,544,0.4722222,0.4722222,0,0,0,237,1
1285.0,105,90,8,0.5,0.5,0.68140733,0.68140733,0.8558349609375,608,0.5277778,0.5277778,0,0,8,0,1
1286.0,28,46,6,0.54545456,0.54545456,0.51282775,0.51282775,0.444091796875,408,0.5177665,0.5177665,0,0,0,243,1
1286.0,105,90,5,0.45454547,0.45454547,0.48717225,0.48717225,0.421875,380,0.4822335,0.4822335,0,0,5,0,1
1287.0,28,46,6,0.6,0.6,0.969409,0.969409,0.796875,408,0.5730337,0.5730337,0,0,0,249,1
1287.0,105,90,4,0.4,0.4,0.03059103,0.03059103,0.025146484375,304,0.42696628,0.42696628,0,0,4,0,1
1288.0,28,46,21,1.0,1.0,1.0,1.0,1.10498046875,1428,1.0,1.0,0,0,0,270,1
1289.0,28,46,16,1.0,1.0,1.0,1.0,0.85205078125,1088,1.0,1.0,0,0,0,286,1
1290.0,28,46,22,1.0,1.0,1.0,1.0,1.1639404296875,1496,1.0,1.0,0,0,0,308,1
1291.0,28,46,14,1.0,1.0,1.0,1.0,0.8660888671875,952,1.0,1.0,0,0,0,322,1
1292.0,28,46,7,0.4117647,0.4117647,0.5053395,0.5053395,0.4678955078125,476,0.38511327,0.38511327,0,0,0,329,1
1292.0,105,90,10,0.5882353,0.5882353,0.49466053,0.49466053,0.4580078125,760,0.61488676,0.61488676,0,0,10,0,1
1293.0,105,90,20,1.0,1.0,1.0,1.0,1.2550048828125,1520,1.0,1.0,0,0,20,0,1
1294.0,105,90,14,1.0,1.0,1.0,1.0,0.8900146484375,1064,1.0,1.0,0,0,14,0,1
1295.0,105,90,21,1.0,1.0,1.0,1.0,1.22802734375,1596,1.0,1.0,0,0,21,0,1
1296.0,105,90,16,1.0,1.0,1.0,1.0,0.885009765625,1216,1.0,1.0,0,0,16,0,1
1297.0,105,90,14,1.0,1.0,1.0,1.0,0.866943359375,1064,1.0,1.0,0,0,14,0,1
1298.0,105,90,15,1.0,1.0,1.0,1.0,0.8760986328125,1140,1.0,1.0,0,0,15,0,1
1299.0,105,90,4,0.2,0.2,0.017763278,0.017763278,0.02392578125,304,0.21839081,0.21839081,0,0,4,0,1
1299.0,28,46,16,0.8,0.8,0.98223674,0.98223674,1.322998046875,1088,0.7816092,0.7816092,0,0,0,345,1
1300.0,28,46,14,1.0,1.0,1.0,1.0,0.8289794921875,952,1.0,1.0,0,0,0,359,1
1301.0,28,46,11,0.64705884,0.64705884,0.515165,0.515165,0.425048828125,748,0.62126243,0.62126243,0,0,0,370,1
1301.0,105,90,6,0.3529412,0.3529412,0.48483503,0.48483503,0.4000244140625,456,0.37873754,0.37873754,0,0,6,0,1
1302.0,105,90,16,1.0,1.0,1.0,1.0,1.178955078125,1216,1.0,1.0,0,0,16,0,1
1303.0,105,90,21,1.0,1.0,1.0,1.0,1.1800537109375,1596,1.0,1.0,0,0,21,0,1
1304.0,105,90,13,1.0,1.0,1.0,1.0,0.866943359375,988,1.0,1.0,0,0,13,0,1
1305.0,105,90,13,0.9285714,0.9285714,0.50057113,0.50057113,0.427978515625,988,0.93560606,0.93560606,0,0,13,0,1
1305.0,28,46,1,0.071428575,0.071428575,0.4994289,0.4994289,0.427001953125,68,0.06439394,0.06439394,0,0,0,371,1
1306.0,105,90,7,0.46666667,0.46666667,0.66380894,0.66380894,0.7939453125,532,0.4944238,0.4944238,0,0,7,0,1
1306.0,28,46,8,0.53333336,0.53333336,0.33619106,0.33619106,0.402099609375,544,0.5055762,0.5055762,0,0,0,379,1
1307.0,28,46,13,1.0,1.0,1.0,1.0,0.761962890625,884,1.0,1.0,0,0,0,392,1
1308.0,28,46,19,0.95,0.95,0.66613084,0.66613084,0.8599853515625,1292,0.9444444,0.9444444,0,0,0,411,1
1308.0,105,90,1,0.05,0.05,0.33386913,0.33386913,0.4310302734375,76,0.055555556,0.055555556,0,0,1,0,1
